predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,target_year,temporal_partition,fold_membership,present_in_main_rule_a_primary,present_in_main_rule_b_listing_robustness,present_in_expanded_rule_a_company_scope_robustness,present_in_expanded_rule_b_combined_robustness,sample_membership_signature
غشان|1397,غشان|1398,غشان,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غشان|1398,غشان|1399,غشان,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غشان|1399,غشان|1400,غشان,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غشان|1400,غشان|1401,غشان,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غشان|1401,غشان|1402,غشان,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غشهد|1392,غشهد|1393,غشهد,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غشهد|1393,غشهد|1394,غشهد,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غشهد|1394,غشهد|1395,غشهد,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غشهد|1395,غشهد|1396,غشهد,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غشهد|1396,غشهد|1397,غشهد,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غشهد|1397,غشهد|1398,غشهد,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غشهد|1398,غشهد|1399,غشهد,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غشهد|1399,غشهد|1400,غشهد,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غشهد|1400,غشهد|1401,غشهد,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غشهد|1401,غشهد|1402,غشهد,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غنوش|1392,غنوش|1393,غنوش,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غنوش|1393,غنوش|1394,غنوش,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غنوش|1394,غنوش|1395,غنوش,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غنوش|1395,غنوش|1396,غنوش,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غنوش|1396,غنوش|1397,غنوش,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غنوش|1397,غنوش|1398,غنوش,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غنوش|1398,غنوش|1399,غنوش,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غنوش|1399,غنوش|1400,غنوش,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غنوش|1400,غنوش|1401,غنوش,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غنوش|1401,غنوش|1402,غنوش,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غگل|1392,غگل|1393,غگل,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غگل|1393,غگل|1394,غگل,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غگل|1394,غگل|1395,غگل,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
غگل|1395,غگل|1396,غگل,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غگل|1396,غگل|1397,غگل,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
غگل|1397,غگل|1398,غگل,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غگل|1398,غگل|1399,غگل,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
غگل|1399,غگل|1400,غگل,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غگل|1400,غگل|1401,غگل,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
غگل|1401,غگل|1402,غگل,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فاذر|1393,فاذر|1394,فاذر,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فاذر|1394,فاذر|1395,فاذر,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فاذر|1395,فاذر|1396,فاذر,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فاذر|1396,فاذر|1397,فاذر,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فاذر|1397,فاذر|1398,فاذر,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فاذر|1398,فاذر|1399,فاذر,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فاذر|1399,فاذر|1400,فاذر,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فاذر|1400,فاذر|1401,فاذر,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فاذر|1401,فاذر|1402,فاذر,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فارس|1393,فارس|1394,فارس,1393,1394,development,fold1_train|fold2_train,false,false,true,true,part3+part4
فارس|1394,فارس|1395,فارس,1394,1395,development,fold1_train|fold2_train,false,false,true,true,part3+part4
فارس|1395,فارس|1396,فارس,1395,1396,development,fold1_validation|fold2_train,false,false,true,true,part3+part4
فارس|1396,فارس|1397,فارس,1396,1397,development,fold1_validation|fold2_train,false,false,true,true,part3+part4
فارس|1397,فارس|1398,فارس,1397,1398,development,fold2_validation,false,false,true,true,part3+part4
فارس|1398,فارس|1399,فارس,1398,1399,development,fold2_validation,false,false,true,true,part3+part4
فارس|1399,فارس|1400,فارس,1399,1400,locked_final_test,locked_final_test,false,false,true,true,part3+part4
فارس|1400,فارس|1401,فارس,1400,1401,locked_final_test,locked_final_test,false,false,true,true,part3+part4
فارس|1401,فارس|1402,فارس,1401,1402,locked_final_test,locked_final_test,false,false,true,true,part3+part4
فایرا|1393,فایرا|1394,فایرا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فایرا|1394,فایرا|1395,فایرا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فایرا|1395,فایرا|1396,فایرا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فایرا|1396,فایرا|1397,فایرا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فایرا|1397,فایرا|1398,فایرا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فایرا|1398,فایرا|1399,فایرا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فایرا|1399,فایرا|1400,فایرا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فایرا|1400,فایرا|1401,فایرا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فایرا|1401,فایرا|1402,فایرا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فباهنر|1393,فباهنر|1394,فباهنر,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فباهنر|1394,فباهنر|1395,فباهنر,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فباهنر|1395,فباهنر|1396,فباهنر,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فباهنر|1396,فباهنر|1397,فباهنر,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فباهنر|1397,فباهنر|1398,فباهنر,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فباهنر|1398,فباهنر|1399,فباهنر,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فباهنر|1399,فباهنر|1400,فباهنر,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فباهنر|1400,فباهنر|1401,فباهنر,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فباهنر|1401,فباهنر|1402,فباهنر,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجام|1393,فجام|1394,فجام,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فجام|1394,فجام|1395,فجام,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فجام|1395,فجام|1396,فجام,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فجام|1396,فجام|1397,فجام,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فجام|1397,فجام|1398,فجام,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فجام|1398,فجام|1399,فجام,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فجام|1399,فجام|1400,فجام,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجام|1400,فجام|1401,فجام,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجام|1401,فجام|1402,فجام,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجر|1393,فجر|1394,فجر,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فجر|1394,فجر|1395,فجر,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فجر|1395,فجر|1396,فجر,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فجر|1396,فجر|1397,فجر,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فجر|1397,فجر|1398,فجر,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فجر|1398,فجر|1399,فجر,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فجر|1399,فجر|1400,فجر,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجر|1400,فجر|1401,فجر,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فجر|1401,فجر|1402,فجر,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فخوز|1393,فخوز|1394,فخوز,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فخوز|1394,فخوز|1395,فخوز,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فخوز|1395,فخوز|1396,فخوز,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فخوز|1396,فخوز|1397,فخوز,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فخوز|1397,فخوز|1398,فخوز,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فخوز|1398,فخوز|1399,فخوز,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فخوز|1399,فخوز|1400,فخوز,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فخوز|1400,فخوز|1401,فخوز,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فخوز|1401,فخوز|1402,فخوز,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فرآور|1393,فرآور|1394,فرآور,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فرآور|1394,فرآور|1395,فرآور,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فرآور|1395,فرآور|1396,فرآور,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فرآور|1396,فرآور|1397,فرآور,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فرآور|1397,فرآور|1398,فرآور,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فرآور|1398,فرآور|1399,فرآور,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فرآور|1399,فرآور|1400,فرآور,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فرآور|1400,فرآور|1401,فرآور,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فرآور|1401,فرآور|1402,فرآور,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسرب|1393,فسرب|1394,فسرب,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فسرب|1394,فسرب|1395,فسرب,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فسرب|1395,فسرب|1396,فسرب,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فسرب|1396,فسرب|1397,فسرب,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فسرب|1397,فسرب|1398,فسرب,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فسرب|1398,فسرب|1399,فسرب,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فسرب|1399,فسرب|1400,فسرب,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسرب|1400,فسرب|1401,فسرب,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسرب|1401,فسرب|1402,فسرب,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسپا|1393,فسپا|1394,فسپا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فسپا|1394,فسپا|1395,فسپا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فسپا|1395,فسپا|1396,فسپا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فسپا|1396,فسپا|1397,فسپا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فسپا|1397,فسپا|1398,فسپا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فسپا|1398,فسپا|1399,فسپا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فسپا|1399,فسپا|1400,فسپا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسپا|1400,فسپا|1401,فسپا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فسپا|1401,فسپا|1402,فسپا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فمراد|1393,فمراد|1394,فمراد,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فمراد|1394,فمراد|1395,فمراد,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فمراد|1395,فمراد|1396,فمراد,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فمراد|1396,فمراد|1397,فمراد,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فمراد|1397,فمراد|1398,فمراد,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فمراد|1398,فمراد|1399,فمراد,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فمراد|1399,فمراد|1400,فمراد,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فمراد|1400,فمراد|1401,فمراد,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فمراد|1401,فمراد|1402,فمراد,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فملی|1393,فملی|1394,فملی,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فملی|1394,فملی|1395,فملی,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فملی|1395,فملی|1396,فملی,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فملی|1396,فملی|1397,فملی,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فملی|1397,فملی|1398,فملی,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فملی|1398,فملی|1399,فملی,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فملی|1399,فملی|1400,فملی,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فملی|1400,فملی|1401,فملی,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فملی|1401,فملی|1402,فملی,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فنورد|1393,فنورد|1394,فنورد,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فنورد|1394,فنورد|1395,فنورد,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فنورد|1395,فنورد|1396,فنورد,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فنورد|1396,فنورد|1397,فنورد,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فنورد|1397,فنورد|1398,فنورد,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فنورد|1398,فنورد|1399,فنورد,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فنورد|1399,فنورد|1400,فنورد,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فنورد|1400,فنورد|1401,فنورد,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فنورد|1401,فنورد|1402,فنورد,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فولاژ|1393,فولاژ|1394,فولاژ,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فولاژ|1394,فولاژ|1395,فولاژ,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فولاژ|1395,فولاژ|1396,فولاژ,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فولاژ|1396,فولاژ|1397,فولاژ,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فولاژ|1397,فولاژ|1398,فولاژ,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فولاژ|1398,فولاژ|1399,فولاژ,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فولاژ|1399,فولاژ|1400,فولاژ,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فولاژ|1400,فولاژ|1401,فولاژ,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فولاژ|1401,فولاژ|1402,فولاژ,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فپنتا|1393,فپنتا|1394,فپنتا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فپنتا|1394,فپنتا|1395,فپنتا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
فپنتا|1395,فپنتا|1396,فپنتا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فپنتا|1396,فپنتا|1397,فپنتا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
فپنتا|1397,فپنتا|1398,فپنتا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فپنتا|1398,فپنتا|1399,فپنتا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
فپنتا|1399,فپنتا|1400,فپنتا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فپنتا|1400,فپنتا|1401,فپنتا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
فپنتا|1401,فپنتا|1402,فپنتا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لابسا|1393,لابسا|1394,لابسا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لابسا|1394,لابسا|1395,لابسا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لابسا|1395,لابسا|1396,لابسا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لابسا|1396,لابسا|1397,لابسا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لابسا|1397,لابسا|1398,لابسا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لابسا|1398,لابسا|1399,لابسا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لابسا|1399,لابسا|1400,لابسا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لابسا|1400,لابسا|1401,لابسا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لابسا|1401,لابسا|1402,لابسا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لبوتان|1393,لبوتان|1394,لبوتان,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لبوتان|1394,لبوتان|1395,لبوتان,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لبوتان|1395,لبوتان|1396,لبوتان,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لبوتان|1396,لبوتان|1397,لبوتان,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لبوتان|1397,لبوتان|1398,لبوتان,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لبوتان|1398,لبوتان|1399,لبوتان,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لبوتان|1399,لبوتان|1400,لبوتان,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لبوتان|1400,لبوتان|1401,لبوتان,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لبوتان|1401,لبوتان|1402,لبوتان,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لخزر|1393,لخزر|1394,لخزر,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لخزر|1394,لخزر|1395,لخزر,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لخزر|1395,لخزر|1396,لخزر,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لخزر|1396,لخزر|1397,لخزر,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لخزر|1397,لخزر|1398,لخزر,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لخزر|1398,لخزر|1399,لخزر,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لخزر|1399,لخزر|1400,لخزر,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لخزر|1400,لخزر|1401,لخزر,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لخزر|1401,لخزر|1402,لخزر,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لسرما|1393,لسرما|1394,لسرما,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لسرما|1394,لسرما|1395,لسرما,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
لسرما|1395,لسرما|1396,لسرما,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لسرما|1396,لسرما|1397,لسرما,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
لسرما|1397,لسرما|1398,لسرما,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لسرما|1398,لسرما|1399,لسرما,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
لسرما|1399,لسرما|1400,لسرما,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لسرما|1400,لسرما|1401,لسرما,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
لسرما|1401,لسرما|1402,لسرما,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
نوری|1398,نوری|1399,نوری,1398,1399,development,fold2_validation,true,false,true,false,primary+part3
نوری|1399,نوری|1400,نوری,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
نوری|1400,نوری|1401,نوری,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
نوری|1401,نوری|1402,نوری,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
های وب|1396,های وب|1397,های وب,1396,1397,development,fold1_validation|fold2_train,true,false,true,false,primary+part3
های وب|1397,های وب|1398,های وب,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
های وب|1398,های وب|1399,های وب,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
های وب|1399,های وب|1400,های وب,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
های وب|1400,های وب|1401,های وب,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
های وب|1401,های وب|1402,های وب,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
همراه|1394,همراه|1395,همراه,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
همراه|1395,همراه|1396,همراه,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
همراه|1396,همراه|1397,همراه,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
همراه|1397,همراه|1398,همراه,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
همراه|1398,همراه|1399,همراه,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
همراه|1399,همراه|1400,همراه,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
همراه|1400,همراه|1401,همراه,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
همراه|1401,همراه|1402,همراه,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پارس|1397,پارس|1398,پارس,1397,1398,development,fold2_validation,true,false,true,false,primary+part3
پارس|1398,پارس|1399,پارس,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پارس|1399,پارس|1400,پارس,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پارس|1400,پارس|1401,پارس,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پارس|1401,پارس|1402,پارس,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پارسان|1393,پارسان|1394,پارسان,1393,1394,development,fold1_train|fold2_train,false,false,true,true,part3+part4
پارسان|1394,پارسان|1395,پارسان,1394,1395,development,fold1_train|fold2_train,false,false,true,true,part3+part4
پارسان|1395,پارسان|1396,پارسان,1395,1396,development,fold1_validation|fold2_train,false,false,true,true,part3+part4
پارسان|1396,پارسان|1397,پارسان,1396,1397,development,fold1_validation|fold2_train,false,false,true,true,part3+part4
پارسان|1397,پارسان|1398,پارسان,1397,1398,development,fold2_validation,false,false,true,true,part3+part4
